,gisjoin,year,state,blkgrpa,geoid,white_g3,black_g3,native_g3,asian_g3,hawaiianpacific_g3,other_g3,multiracial_g3,white_nhl_g3,hispanic_latino_g3
3403,G27013700124001,2010-2014,Minnesota,1,15000US271370124001,31,0,0,0,0,0,0,31,0
3404,G27013700124002,2010-2014,Minnesota,2,15000US271370124002,0,0,0,0,0,0,0,0,0
3405,G27013700124003,2010-2014,Minnesota,3,15000US271370124003,0,0,0,0,0,0,0,0,0
3406,G27013700124004,2010-2014,Minnesota,4,15000US271370124004,10,0,0,0,0,0,0,10,0
3407,G27013700124005,2010-2014,Minnesota,5,15000US271370124005,50,0,0,0,0,0,0,50,0
3408,G27013700125001,2010-2014,Minnesota,1,15000US271370125001,2,0,0,0,0,0,0,2,0
3409,G27013700125002,2010-2014,Minnesota,2,15000US271370125002,0,0,0,0,0,0,0,0,0
3410,G27013700125003,2010-2014,Minnesota,3,15000US271370125003,0,0,0,0,0,0,0,0,0
3411,G27013700126001,2010-2014,Minnesota,1,15000US271370126001,0,0,0,0,0,0,0,0,0
3412,G27013700126002,2010-2014,Minnesota,2,15000US271370126002,0,0,0,0,0,0,0,0,0
3413,G27013700126003,2010-2014,Minnesota,3,15000US271370126003,0,0,0,0,0,0,0,0,0
3414,G27013700126004,2010-2014,Minnesota,4,15000US271370126004,0,0,0,0,0,0,0,0,0
3415,G27013700126005,2010-2014,Minnesota,5,15000US271370126005,0,0,0,0,0,0,0,0,0
3416,G27013700126006,2010-2014,Minnesota,6,15000US271370126006,0,0,0,0,0,0,0,0,0
3417,G27013700127001,2010-2014,Minnesota,1,15000US271370127001,26,0,0,3,0,0,0,26,0
3418,G27013700127002,2010-2014,Minnesota,2,15000US271370127002,24,0,0,0,0,0,0,24,0
3419,G27013700128001,2010-2014,Minnesota,1,15000US271370128001,0,0,0,0,0,0,0,0,0
3420,G27013700128002,2010-2014,Minnesota,2,15000US271370128002,0,0,0,0,0,0,0,0,0
3421,G27013700128003,2010-2014,Minnesota,3,15000US271370128003,9,0,0,0,0,0,0,9,0
3422,G27013700128004,2010-2014,Minnesota,4,15000US271370128004,10,0,0,0,0,0,0,10,0
3423,G27013700130001,2010-2014,Minnesota,1,15000US271370130001,0,0,0,0,0,0,0,0,0
3424,G27013700130002,2010-2014,Minnesota,2,15000US271370130002,0,0,0,0,0,0,0,0,0
3425,G27013700130003,2010-2014,Minnesota,3,15000US271370130003,0,0,0,0,0,0,0,0,0
3426,G27013700131001,2010-2014,Minnesota,1,15000US271370131001,0,8,22,0,0,0,0,0,0
3427,G27013700131002,2010-2014,Minnesota,2,15000US271370131002,0,0,0,0,0,0,0,0,0
3428,G27013700131003,2010-2014,Minnesota,3,15000US271370131003,27,0,0,0,0,0,0,27,0
3429,G27013700131004,2010-2014,Minnesota,4,15000US271370131004,0,0,8,0,0,0,0,0,0
3430,G27013700132001,2010-2014,Minnesota,1,15000US271370132001,15,0,0,0,0,0,0,15,0
3431,G27013700132002,2010-2014,Minnesota,2,15000US271370132002,0,0,0,0,0,0,0,0,0
3432,G27013700132003,2010-2014,Minnesota,3,15000US271370132003,0,0,0,0,0,0,0,0,0
3433,G27013700132004,2010-2014,Minnesota,4,15000US271370132004,0,0,0,0,0,0,0,0,0
3434,G27013700133001,2010-2014,Minnesota,1,15000US271370133001,0,0,0,0,0,0,0,0,0
3435,G27013700133002,2010-2014,Minnesota,2,15000US271370133002,0,0,0,0,0,0,0,0,0
3436,G27013700133003,2010-2014,Minnesota,3,15000US271370133003,10,0,0,0,0,0,8,10,0
3437,G27013700133004,2010-2014,Minnesota,4,15000US271370133004,0,0,0,0,0,0,0,0,0
3438,G27013700133005,2010-2014,Minnesota,5,15000US271370133005,9,0,0,0,0,0,0,9,0
3439,G27013700134001,2010-2014,Minnesota,1,15000US271370134001,13,0,0,0,0,0,0,13,0
3440,G27013700134002,2010-2014,Minnesota,2,15000US271370134002,4,0,0,0,0,0,0,4,0
3441,G27013700134003,2010-2014,Minnesota,3,15000US271370134003,17,0,0,0,0,0,0,17,0
3442,G27013700134004,2010-2014,Minnesota,4,15000US271370134004,7,0,0,0,0,0,0,7,0
3443,G27013700135001,2010-2014,Minnesota,1,15000US271370135001,4,0,0,0,0,0,0,4,0
3444,G27013700135002,2010-2014,Minnesota,2,15000US271370135002,0,0,0,0,0,0,0,0,0
3445,G27013700135003,2010-2014,Minnesota,3,15000US271370135003,6,0,0,0,0,0,0,6,0
3446,G27013700136001,2010-2014,Minnesota,1,15000US271370136001,9,0,0,0,0,0,0,9,0
3447,G27013700136002,2010-2014,Minnesota,2,15000US271370136002,8,0,0,0,0,0,10,8,0
3448,G27013700138001,2010-2014,Minnesota,1,15000US271370138001,7,0,0,0,0,0,0,7,0
3449,G27013700138002,2010-2014,Minnesota,2,15000US271370138002,3,0,0,0,0,0,0,3,0
3450,G27013700138003,2010-2014,Minnesota,3,15000US271370138003,0,0,0,0,0,0,0,0,0
3451,G27013700139001,2010-2014,Minnesota,1,15000US271370139001,1,0,0,0,0,0,0,1,0
3452,G27013700139002,2010-2014,Minnesota,2,15000US271370139002,32,0,0,0,0,0,0,32,0
3453,G27013700139003,2010-2014,Minnesota,3,15000US271370139003,17,0,0,0,0,0,0,17,0
3454,G27013700140001,2010-2014,Minnesota,1,15000US271370140001,9,0,0,0,0,0,0,9,0
3455,G27013700140002,2010-2014,Minnesota,2,15000US271370140002,17,0,0,0,0,0,0,17,0
3456,G27013700141001,2010-2014,Minnesota,1,15000US271370141001,0,0,0,0,0,0,0,0,0
3457,G27013700141002,2010-2014,Minnesota,2,15000US271370141002,7,0,0,0,0,0,0,7,0
3458,G27013700151001,2010-2014,Minnesota,1,15000US271370151001,5,0,0,0,0,0,0,5,0
3459,G27013700151002,2010-2014,Minnesota,2,15000US271370151002,3,0,0,0,0,0,0,3,0
3460,G27013700151003,2010-2014,Minnesota,3,15000US271370151003,11,0,0,0,0,0,0,11,0
3461,G27013700151004,2010-2014,Minnesota,4,15000US271370151004,0,0,0,0,0,0,0,0,0
3462,G27013700152001,2010-2014,Minnesota,1,15000US271370152001,12,0,0,0,0,0,0,12,0
3463,G27013700152002,2010-2014,Minnesota,2,15000US271370152002,2,0,0,0,0,0,0,2,0
3464,G27013700152003,2010-2014,Minnesota,3,15000US271370152003,8,0,0,0,0,0,0,8,0
3465,G27013700152004,2010-2014,Minnesota,4,15000US271370152004,12,0,0,0,0,0,0,12,0
3466,G27013700153001,2010-2014,Minnesota,1,15000US271370153001,44,0,0,0,0,0,0,44,0
3467,G27013700153002,2010-2014,Minnesota,2,15000US271370153002,0,0,0,0,0,0,0,0,0
3468,G27013700153003,2010-2014,Minnesota,3,15000US271370153003,0,0,0,0,0,0,0,0,0
3469,G27013700153004,2010-2014,Minnesota,4,15000US271370153004,0,0,0,0,0,0,0,0,0
3470,G27013700153005,2010-2014,Minnesota,5,15000US271370153005,0,0,0,0,0,0,0,0,0
3471,G27013700154001,2010-2014,Minnesota,1,15000US271370154001,3,0,0,0,0,0,0,3,0
3472,G27013700154002,2010-2014,Minnesota,2,15000US271370154002,11,0,0,0,0,0,0,11,0
3473,G27013700154003,2010-2014,Minnesota,3,15000US271370154003,12,0,2,0,0,0,0,12,0
3474,G27013700154004,2010-2014,Minnesota,4,15000US271370154004,2,0,0,0,0,0,0,2,0
3475,G27013700155001,2010-2014,Minnesota,1,15000US271370155001,7,0,7,0,0,0,0,7,0
3476,G27013700155002,2010-2014,Minnesota,2,15000US271370155002,2,0,4,0,0,0,0,2,0
3477,G27013700155003,2010-2014,Minnesota,3,15000US271370155003,7,0,0,0,0,0,0,7,0
3478,G27013700155004,2010-2014,Minnesota,4,15000US271370155004,2,0,0,0,0,0,0,2,0
3479,G27013700156001,2010-2014,Minnesota,1,15000US271370156001,0,0,0,0,0,0,0,0,0
3480,G27013700156002,2010-2014,Minnesota,2,15000US271370156002,1,0,8,0,0,0,0,1,0
3481,G27013700156003,2010-2014,Minnesota,3,15000US271370156003,19,49,0,0,0,0,0,19,0
3482,G27013700157001,2010-2014,Minnesota,1,15000US271370157001,0,0,0,0,0,0,0,0,0
3483,G27013700157002,2010-2014,Minnesota,2,15000US271370157002,0,0,0,0,0,0,0,0,0
3484,G27013700157003,2010-2014,Minnesota,3,15000US271370157003,0,0,0,0,0,0,0,0,0
3485,G27013700157004,2010-2014,Minnesota,4,15000US271370157004,0,0,0,0,0,0,0,0,0
3486,G27013700158001,2010-2014,Minnesota,1,15000US271370158001,0,0,0,0,0,0,0,0,0
3487,G27013700158002,2010-2014,Minnesota,2,15000US271370158002,18,0,0,0,0,4,0,18,4
3488,G27013700158003,2010-2014,Minnesota,3,15000US271370158003,1,2,0,0,0,0,0,1,0
3489,G27013700158004,2010-2014,Minnesota,4,15000US271370158004,0,0,0,0,0,0,0,0,0
3490,G27013700158005,2010-2014,Minnesota,5,15000US271370158005,6,0,0,0,0,0,0,6,0
3491,G27013709901000,2010-2014,Minnesota,0,15000US271379901000,0,0,0,0,0,0,0,0,0
3492,G27013900801001,2010-2014,Minnesota,1,15000US271390801001,0,0,0,0,0,0,0,0,0
3493,G27013900801002,2010-2014,Minnesota,2,15000US271390801002,68,0,0,0,0,0,0,68,0
3494,G27013900802011,2010-2014,Minnesota,1,15000US271390802011,14,0,0,0,0,0,0,14,0
3495,G27013900802012,2010-2014,Minnesota,2,15000US271390802012,23,8,0,0,0,0,0,23,0
3496,G27013900802021,2010-2014,Minnesota,1,15000US271390802021,75,0,0,11,0,0,0,75,0
3497,G27013900802022,2010-2014,Minnesota,2,15000US271390802022,28,0,0,0,0,0,34,21,7
3498,G27013900802031,2010-2014,Minnesota,1,15000US271390802031,42,0,0,0,0,0,0,42,0
3499,G27013900802032,2010-2014,Minnesota,2,15000US271390802032,62,0,0,0,0,0,0,62,0
3500,G27013900802033,2010-2014,Minnesota,3,15000US271390802033,0,0,0,0,0,0,0,0,0
3501,G27013900802034,2010-2014,Minnesota,4,15000US271390802034,10,0,0,0,0,0,0,10,0
3502,G27013900802041,2010-2014,Minnesota,1,15000US271390802041,61,0,0,0,0,0,0,61,0
3503,G27013900802042,2010-2014,Minnesota,2,15000US271390802042,18,0,0,0,0,0,0,11,7
3504,G27013900802051,2010-2014,Minnesota,1,15000US271390802051,90,0,0,0,0,0,0,90,0
3505,G27013900802052,2010-2014,Minnesota,2,15000US271390802052,0,0,0,0,0,0,0,0,0
3506,G27013900802053,2010-2014,Minnesota,3,15000US271390802053,61,38,0,0,0,0,0,61,0
3507,G27013900802054,2010-2014,Minnesota,4,15000US271390802054,16,48,0,0,0,0,0,16,0
3508,G27013900802055,2010-2014,Minnesota,5,15000US271390802055,0,20,0,0,0,0,0,0,0
3509,G27013900803011,2010-2014,Minnesota,1,15000US271390803011,110,0,0,24,0,0,0,110,0
3510,G27013900803012,2010-2014,Minnesota,2,15000US271390803012,11,0,0,16,0,0,30,0,11
3511,G27013900803013,2010-2014,Minnesota,3,15000US271390803013,103,0,0,0,0,0,0,90,13
3512,G27013900803021,2010-2014,Minnesota,1,15000US271390803021,42,0,0,28,0,68,0,42,68
3513,G27013900803022,2010-2014,Minnesota,2,15000US271390803022,24,0,0,0,0,0,0,24,0
3514,G27013900803023,2010-2014,Minnesota,3,15000US271390803023,150,0,0,10,0,0,0,150,0
3515,G27013900804001,2010-2014,Minnesota,1,15000US271390804001,0,0,0,0,0,0,0,0,0
3516,G27013900804002,2010-2014,Minnesota,2,15000US271390804002,20,7,0,0,0,0,0,20,0
3517,G27013900804003,2010-2014,Minnesota,3,15000US271390804003,0,0,0,0,0,0,0,0,0
3518,G27013900805001,2010-2014,Minnesota,1,15000US271390805001,0,0,0,0,0,0,0,0,0
3519,G27013900805002,2010-2014,Minnesota,2,15000US271390805002,10,0,0,0,0,0,0,10,0
3520,G27013900806001,2010-2014,Minnesota,1,15000US271390806001,31,0,0,0,0,0,0,31,0
3521,G27013900806002,2010-2014,Minnesota,2,15000US271390806002,29,9,0,0,0,0,36,29,0
3522,G27013900807001,2010-2014,Minnesota,1,15000US271390807001,22,0,0,0,0,0,0,22,0
3523,G27013900807002,2010-2014,Minnesota,2,15000US271390807002,4,0,0,0,0,0,3,2,5
3524,G27013900808001,2010-2014,Minnesota,1,15000US271390808001,52,0,0,0,0,0,35,52,0
3525,G27013900808002,2010-2014,Minnesota,2,15000US271390808002,12,0,0,0,0,0,0,12,0
3526,G27013900808003,2010-2014,Minnesota,3,15000US271390808003,37,0,0,3,0,0,0,24,13
3527,G27013900809031,2010-2014,Minnesota,1,15000US271390809031,56,0,5,20,0,0,4,56,1
3528,G27013900809032,2010-2014,Minnesota,2,15000US271390809032,14,0,0,0,0,0,0,14,0
3529,G27013900809033,2010-2014,Minnesota,3,15000US271390809033,41,0,0,0,0,0,0,41,0
3530,G27013900809041,2010-2014,Minnesota,1,15000US271390809041,0,0,0,0,0,0,0,0,0
3531,G27013900809042,2010-2014,Minnesota,2,15000US271390809042,101,0,0,0,0,0,0,67,34
3532,G27013900809043,2010-2014,Minnesota,3,15000US271390809043,34,0,0,0,0,0,0,34,0
3533,G27013900809051,2010-2014,Minnesota,1,15000US271390809051,32,0,27,0,0,0,0,32,0
3534,G27013900809052,2010-2014,Minnesota,2,15000US271390809052,9,0,0,0,0,0,0,9,0
3535,G27013900809053,2010-2014,Minnesota,3,15000US271390809053,0,0,0,0,0,0,0,0,0
3536,G27013900809061,2010-2014,Minnesota,1,15000US271390809061,28,0,0,0,0,0,0,28,0
3537,G27013900809062,2010-2014,Minnesota,2,15000US271390809062,0,0,0,0,0,0,0,0,0
3538,G27013900809063,2010-2014,Minnesota,3,15000US271390809063,18,0,0,0,0,0,0,10,8
3539,G27013900810001,2010-2014,Minnesota,1,15000US271390810001,76,0,0,0,0,0,0,76,0
3540,G27013900810002,2010-2014,Minnesota,2,15000US271390810002,37,0,0,0,0,0,0,37,0
3541,G27013900810003,2010-2014,Minnesota,3,15000US271390810003,18,0,0,0,0,0,0,18,0
3542,G27013900811001,2010-2014,Minnesota,1,15000US271390811001,51,0,0,0,0,0,0,51,0
3543,G27013900811002,2010-2014,Minnesota,2,15000US271390811002,29,0,0,0,0,0,0,29,0
3544,G27013900811003,2010-2014,Minnesota,3,15000US271390811003,28,0,0,0,0,0,0,28,0
3545,G27013900811004,2010-2014,Minnesota,4,15000US271390811004,135,5,0,0,0,0,4,135,0
3546,G27013900812001,2010-2014,Minnesota,1,15000US271390812001,45,0,0,0,0,0,0,45,0
3547,G27013900812002,2010-2014,Minnesota,2,15000US271390812002,22,0,0,0,0,0,0,22,0
3548,G27013900812003,2010-2014,Minnesota,3,15000US271390812003,0,0,0,0,0,0,0,0,0
3549,G27013900813001,2010-2014,Minnesota,1,15000US271390813001,5,0,0,0,0,0,0,5,0
3550,G27013900813002,2010-2014,Minnesota,2,15000US271390813002,19,0,0,0,0,0,0,19,0
3551,G27013900813003,2010-2014,Minnesota,3,15000US271390813003,81,0,0,18,0,0,0,81,0
3552,G27013900813004,2010-2014,Minnesota,4,15000US271390813004,38,0,0,0,0,0,0,38,0
3553,G27014100301011,2010-2014,Minnesota,1,15000US271410301011,10,0,0,0,0,0,0,10,0
3554,G27014100301012,2010-2014,Minnesota,2,15000US271410301012,190,0,0,0,0,0,0,190,0
3555,G27014100301013,2010-2014,Minnesota,3,15000US271410301013,17,0,0,0,0,0,0,17,0
3556,G27014100301014,2010-2014,Minnesota,4,15000US271410301014,10,0,0,0,0,0,0,10,0
3557,G27014100301021,2010-2014,Minnesota,1,15000US271410301021,34,0,0,0,0,0,0,34,0
3558,G27014100301022,2010-2014,Minnesota,2,15000US271410301022,13,0,0,0,0,0,0,13,0
3559,G27014100301023,2010-2014,Minnesota,3,15000US271410301023,94,0,0,0,0,0,0,94,0
3560,G27014100302001,2010-2014,Minnesota,1,15000US271410302001,55,0,0,0,0,0,0,55,0
3561,G27014100302002,2010-2014,Minnesota,2,15000US271410302002,100,0,0,0,0,0,2,100,0
3562,G27014100303001,2010-2014,Minnesota,1,15000US271410303001,8,0,0,0,0,0,0,8,0
3563,G27014100303002,2010-2014,Minnesota,2,15000US271410303002,4,0,0,0,0,0,0,4,0
3564,G27014100303003,2010-2014,Minnesota,3,15000US271410303003,20,0,0,0,0,0,0,20,0
3565,G27014100303004,2010-2014,Minnesota,4,15000US271410303004,12,0,0,0,0,0,0,12,0
3566,G27014100303005,2010-2014,Minnesota,5,15000US271410303005,15,0,0,0,0,0,0,15,0
3567,G27014100304021,2010-2014,Minnesota,1,15000US271410304021,44,0,0,0,0,0,0,44,0
3568,G27014100304022,2010-2014,Minnesota,2,15000US271410304022,0,0,0,0,0,0,0,0,0
3569,G27014100304023,2010-2014,Minnesota,3,15000US271410304023,0,0,0,0,0,0,0,0,0
3570,G27014100304024,2010-2014,Minnesota,4,15000US271410304024,46,0,0,0,0,0,0,46,0
3571,G27014100304025,2010-2014,Minnesota,5,15000US271410304025,0,0,0,0,0,0,0,0,0
3572,G27014100304031,2010-2014,Minnesota,1,15000US271410304031,69,0,0,0,0,0,0,69,0
3573,G27014100304032,2010-2014,Minnesota,2,15000US271410304032,0,32,0,0,0,0,0,0,0
3574,G27014100304033,2010-2014,Minnesota,3,15000US271410304033,103,0,0,0,0,0,0,103,0
3575,G27014100304041,2010-2014,Minnesota,1,15000US271410304041,64,0,0,0,0,0,0,64,0
3576,G27014100304042,2010-2014,Minnesota,2,15000US271410304042,64,0,0,0,0,0,0,64,0
3577,G27014100304043,2010-2014,Minnesota,3,15000US271410304043,52,0,0,0,0,0,0,52,0
3578,G27014100304044,2010-2014,Minnesota,4,15000US271410304044,43,0,0,0,0,0,0,43,0
3579,G27014100305021,2010-2014,Minnesota,1,15000US271410305021,31,0,0,0,0,0,0,31,0
3580,G27014100305022,2010-2014,Minnesota,2,15000US271410305022,55,0,0,0,0,0,19,55,0
3581,G27014100305023,2010-2014,Minnesota,3,15000US271410305023,16,0,0,0,0,0,0,16,0
3582,G27014100305024,2010-2014,Minnesota,4,15000US271410305024,0,0,0,0,0,0,0,0,0
3583,G27014100305031,2010-2014,Minnesota,1,15000US271410305031,54,0,0,0,0,0,0,54,0
3584,G27014100305032,2010-2014,Minnesota,2,15000US271410305032,42,0,0,0,0,0,0,42,0
3585,G27014100305033,2010-2014,Minnesota,3,15000US271410305033,22,0,0,15,0,0,0,22,0
3586,G27014100305034,2010-2014,Minnesota,4,15000US271410305034,0,0,0,0,0,0,0,0,0
3587,G27014100305041,2010-2014,Minnesota,1,15000US271410305041,25,0,0,23,0,0,11,25,0
3588,G27014100305042,2010-2014,Minnesota,2,15000US271410305042,53,0,0,0,0,0,0,53,0
3589,G27014100315001,2010-2014,Minnesota,1,15000US271410315001,4,0,0,0,0,0,0,4,0
3590,G27014100315002,2010-2014,Minnesota,2,15000US271410315002,5,18,0,0,0,0,0,5,0
3591,G27014100315003,2010-2014,Minnesota,3,15000US271410315003,22,7,0,0,0,0,0,22,0
3592,G27014100315004,2010-2014,Minnesota,4,15000US271410315004,0,0,0,0,0,0,0,0,0
3593,G27014301701981,2010-2014,Minnesota,1,15000US271431701981,47,0,0,0,0,0,0,41,6
3594,G27014301701982,2010-2014,Minnesota,2,15000US271431701982,8,0,0,0,0,0,0,8,0
3595,G27014301701983,2010-2014,Minnesota,3,15000US271431701983,5,0,0,0,0,0,0,5,0
3596,G27014301701984,2010-2014,Minnesota,4,15000US271431701984,14,0,0,0,0,0,1,14,0
3597,G27014301702001,2010-2014,Minnesota,1,15000US271431702001,1,0,0,0,0,0,0,1,0
3598,G27014301702002,2010-2014,Minnesota,2,15000US271431702002,21,0,0,0,0,0,0,16,5
3599,G27014301702003,2010-2014,Minnesota,3,15000US271431702003,11,0,0,0,0,0,0,11,0
3600,G27014301702004,2010-2014,Minnesota,4,15000US271431702004,21,0,0,0,0,0,0,21,0
3601,G27014301702005,2010-2014,Minnesota,5,15000US271431702005,22,0,0,0,0,0,0,3,19
3602,G27014301703001,2010-2014,Minnesota,1,15000US271431703001,5,0,0,0,0,0,0,5,0
3603,G27014301703002,2010-2014,Minnesota,2,15000US271431703002,0,0,0,0,0,0,0,0,0
3604,G27014301703003,2010-2014,Minnesota,3,15000US271431703003,16,0,0,0,0,0,0,16,0
3605,G27014301704001,2010-2014,Minnesota,1,15000US271431704001,6,0,0,0,0,0,0,6,0
3606,G27014301704002,2010-2014,Minnesota,2,15000US271431704002,23,0,0,0,0,0,0,23,0
3607,G27014301704003,2010-2014,Minnesota,3,15000US271431704003,9,0,0,0,0,0,0,9,0
3608,G27014301704004,2010-2014,Minnesota,4,15000US271431704004,6,0,0,0,0,0,0,6,0
3609,G27014500003011,2010-2014,Minnesota,1,15000US271450003011,0,0,0,0,0,0,0,0,0
3610,G27014500003012,2010-2014,Minnesota,2,15000US271450003012,19,0,0,0,0,0,0,19,0
3611,G27014500003021,2010-2014,Minnesota,1,15000US271450003021,0,0,0,0,0,0,0,0,0
3612,G27014500003022,2010-2014,Minnesota,2,15000US271450003022,0,0,0,0,0,0,0,0,0
3613,G27014500003023,2010-2014,Minnesota,3,15000US271450003023,14,0,0,0,0,0,0,14,0
3614,G27014500003024,2010-2014,Minnesota,4,15000US271450003024,10,0,0,0,0,0,0,10,0
3615,G27014500003025,2010-2014,Minnesota,5,15000US271450003025,0,39,0,0,0,0,0,0,0
3616,G27014500004011,2010-2014,Minnesota,1,15000US271450004011,71,25,0,0,0,0,0,71,0
3617,G27014500004012,2010-2014,Minnesota,2,15000US271450004012,26,0,0,0,0,0,0,26,0
3618,G27014500004013,2010-2014,Minnesota,3,15000US271450004013,11,0,0,0,0,0,0,11,0
3619,G27014500004021,2010-2014,Minnesota,1,15000US271450004021,35,0,0,0,0,0,13,35,6
3620,G27014500004022,2010-2014,Minnesota,2,15000US271450004022,30,0,0,0,0,0,0,30,0
3621,G27014500005001,2010-2014,Minnesota,1,15000US271450005001,0,0,0,0,0,0,0,0,0
3622,G27014500005002,2010-2014,Minnesota,2,15000US271450005002,0,0,0,0,0,0,0,0,0
3623,G27014500005003,2010-2014,Minnesota,3,15000US271450005003,16,0,0,0,0,0,0,16,0
3624,G27014500005004,2010-2014,Minnesota,4,15000US271450005004,0,19,0,0,0,0,0,0,0
3625,G27014500005005,2010-2014,Minnesota,5,15000US271450005005,0,0,0,0,0,0,16,0,0
3626,G27014500006011,2010-2014,Minnesota,1,15000US271450006011,0,8,0,0,0,0,0,0,0
3627,G27014500006012,2010-2014,Minnesota,2,15000US271450006012,0,0,0,0,0,0,0,0,0
3628,G27014500006013,2010-2014,Minnesota,3,15000US271450006013,0,0,0,0,0,0,0,0,0
3629,G27014500006021,2010-2014,Minnesota,1,15000US271450006021,0,0,0,0,0,0,0,0,0
3630,G27014500006022,2010-2014,Minnesota,2,15000US271450006022,16,0,0,0,0,0,0,16,0
3631,G27014500006023,2010-2014,Minnesota,3,15000US271450006023,0,0,0,0,0,0,0,0,0
3632,G27014500007011,2010-2014,Minnesota,1,15000US271450007011,5,0,0,0,0,0,0,5,0
3633,G27014500007012,2010-2014,Minnesota,2,15000US271450007012,0,0,0,0,0,0,0,0,0
3634,G27014500007013,2010-2014,Minnesota,3,15000US271450007013,23,0,0,0,0,0,0,23,0
3635,G27014500007014,2010-2014,Minnesota,4,15000US271450007014,0,0,0,0,0,0,0,0,0
3636,G27014500008011,2010-2014,Minnesota,1,15000US271450008011,8,0,0,0,0,0,0,8,0
3637,G27014500008012,2010-2014,Minnesota,2,15000US271450008012,40,0,0,0,0,0,0,40,0
3638,G27014500008013,2010-2014,Minnesota,3,15000US271450008013,11,0,0,0,0,0,0,11,0
3639,G27014500008014,2010-2014,Minnesota,4,15000US271450008014,8,0,0,0,0,0,0,8,0
3640,G27014500009011,2010-2014,Minnesota,1,15000US271450009011,20,0,0,0,0,0,0,20,0
3641,G27014500009012,2010-2014,Minnesota,2,15000US271450009012,20,0,0,0,0,0,0,20,0
3642,G27014500009013,2010-2014,Minnesota,3,15000US271450009013,0,0,0,0,0,0,0,0,0
3643,G27014500010011,2010-2014,Minnesota,1,15000US271450010011,0,0,0,0,0,0,0,0,0
3644,G27014500010012,2010-2014,Minnesota,2,15000US271450010012,34,0,0,0,0,0,55,34,0
3645,G27014500010013,2010-2014,Minnesota,3,15000US271450010013,0,0,0,0,0,0,0,0,0
3646,G27014500010014,2010-2014,Minnesota,4,15000US271450010014,53,0,0,0,0,0,0,53,0
3647,G27014500101011,2010-2014,Minnesota,1,15000US271450101011,111,0,0,0,0,0,0,111,0
3648,G27014500101012,2010-2014,Minnesota,2,15000US271450101012,69,0,0,0,0,0,0,69,0
3649,G27014500101013,2010-2014,Minnesota,3,15000US271450101013,63,0,0,0,0,0,0,63,0
3650,G27014500101021,2010-2014,Minnesota,1,15000US271450101021,45,0,0,0,0,0,0,45,0
3651,G27014500101022,2010-2014,Minnesota,2,15000US271450101022,40,0,0,0,0,0,0,40,0
3652,G27014500101023,2010-2014,Minnesota,3,15000US271450101023,52,0,0,0,0,0,3,52,0
3653,G27014500102001,2010-2014,Minnesota,1,15000US271450102001,30,0,0,0,0,0,0,30,0
3654,G27014500102002,2010-2014,Minnesota,2,15000US271450102002,0,0,0,0,0,0,0,0,0
3655,G27014500102003,2010-2014,Minnesota,3,15000US271450102003,31,0,0,0,0,0,0,31,0
3656,G27014500104011,2010-2014,Minnesota,1,15000US271450104011,41,0,0,0,0,0,0,41,0
3657,G27014500104012,2010-2014,Minnesota,2,15000US271450104012,4,0,0,0,0,0,0,4,0
3658,G27014500104021,2010-2014,Minnesota,1,15000US271450104021,31,0,0,0,0,0,0,31,0
3659,G27014500104022,2010-2014,Minnesota,2,15000US271450104022,27,0,0,0,0,0,0,27,0
3660,G27014500104031,2010-2014,Minnesota,1,15000US271450104031,22,0,0,0,0,0,0,22,0
3661,G27014500104032,2010-2014,Minnesota,2,15000US271450104032,23,0,0,0,0,0,0,23,0
3662,G27014500105001,2010-2014,Minnesota,1,15000US271450105001,15,0,0,0,0,0,0,15,0
3663,G27014500105002,2010-2014,Minnesota,2,15000US271450105002,6,0,0,0,0,0,0,6,0
3664,G27014500105003,2010-2014,Minnesota,3,15000US271450105003,18,0,0,0,0,0,0,18,0
3665,G27014500106001,2010-2014,Minnesota,1,15000US271450106001,14,0,0,0,0,0,0,14,0
3666,G27014500106002,2010-2014,Minnesota,2,15000US271450106002,20,0,0,0,0,0,0,15,5
3667,G27014500106003,2010-2014,Minnesota,3,15000US271450106003,26,0,0,0,0,0,0,26,0
3668,G27014500109001,2010-2014,Minnesota,1,15000US271450109001,9,0,0,0,0,0,0,9,0
3669,G27014500109002,2010-2014,Minnesota,2,15000US271450109002,13,0,0,0,0,0,0,12,1
3670,G27014500109003,2010-2014,Minnesota,3,15000US271450109003,15,0,0,0,0,0,0,15,0
3671,G27014500109004,2010-2014,Minnesota,4,15000US271450109004,3,0,0,0,0,0,0,3,0
3672,G27014500110001,2010-2014,Minnesota,1,15000US271450110001,6,0,0,0,0,0,0,6,0
3673,G27014500110002,2010-2014,Minnesota,2,15000US271450110002,5,0,0,0,0,0,0,5,0
3674,G27014500110003,2010-2014,Minnesota,3,15000US271450110003,16,0,0,0,0,0,0,16,0
3675,G27014500111001,2010-2014,Minnesota,1,15000US271450111001,13,0,0,0,0,0,0,13,0
3676,G27014500111002,2010-2014,Minnesota,2,15000US271450111002,17,0,0,0,0,0,0,17,0
3677,G27014500111003,2010-2014,Minnesota,3,15000US271450111003,38,0,0,0,0,0,0,38,0
3678,G27014500111004,2010-2014,Minnesota,4,15000US271450111004,12,0,0,0,0,0,1,12,1
3679,G27014500112001,2010-2014,Minnesota,1,15000US271450112001,9,0,0,0,0,0,0,9,0
3680,G27014500112002,2010-2014,Minnesota,2,15000US271450112002,12,0,0,0,0,0,0,12,0
